name,state,address,notes,display_order,status
BEULAH EYE CARE SERVICES AND CONSULTANTS,Rivers,"3 BONS AVENUE,RUMUOGBA",City/Town: Port Harcourt | LGA: Obia/Akpor | Category: Tier 4 | Service: Optical,0,active
CEDAR EYE CLINIC,Rivers,HEALTH BRIDGE COMPLEX ABACHA ROAD G.R.A PH,City/Town: Port Harcourt | LGA: Obia/Akpor | Category: Tier 1 | Service: Optical,0,active
DANIC VISIONS EYE CARE,Rivers,56 IWOFE ROAD OFF ADA GEORGE /WOFE JUNCTION BY PEPPERONI RUMUEPIRIKOM,City/Town: Port Harcourt | LGA: Obia/Akpor | Category: Tier 1 | Service: Optical,0,active
DOMINION OPTOMETRY CLINIC,Rivers,NO 8 OLD ABA ROAD RUMUOGBA PORT HARCOURT,City/Town: Port Harcourt | LGA: Obia/Akpor | Category: Tier 1 | Service: Optical,0,active
DOXA EYE CLINIC,Rivers,"319 ABA ROAD, OPPOSITE MTN OFFICE, OIL MILL",City/Town: Port Harcourt | LGA: Obia/Akpor | Category: Tier 1 | Service: Optical,0,active
FIMAT EYE CLINIC,Rivers,NO 40 NTA ROAD MGBUOBA PORT HARCOURT,City/Town: Port Harcourt | LGA: Obia/Akpor | Category: Tier 1 | Service: Optical,0,active
FLOMAT EYE CARE,Rivers,222 ABA ROAD BESIDE SLOT WATERLINES,City/Town: Port Harcourt | LGA: Port-Harcourt | Category: Tier 1 | Service: Optical,0,active
FORNNEX EYE CLINIC,Rivers,"94 OBI WALI ROAD, RUMUIGBO PORT HARCOURT",City/Town: Port Harcourt | LGA: Obia/Akpor | Category: Tier 1 | Service: Optical,0,active
JE- SOLZ EYE CENTER,Rivers,"PLOT 130 RUMUOGBA HOUSING ESTATE, OPP. MINI OKORO POLICE STATION",City/Town: Port Harcourt | LGA: Obia/Akpor | Category: Tier 1 | Service: Optical,0,active
LINSOLAR EYE CLINIC,Rivers,"14 NTA/Ozuoba Road, Ozuoba, Port Harcourt, Rivers State",City/Town: Port Harcourt | LGA: Obia/Akpor | Category: Tier 1 | Service: Optical,0,active
LOTAG EYE CLINIC,Rivers,"274 EVENT CENTRE,NO 111 AIRPORT ROAD,OPP MATRIX FILLING STATION,RUMUODUMAYA",City/Town: Port Harcourt | LGA: Obia/Akpor | Category: Tier 3 | Service: Optical,0,active
MORNING STAR EYE CLINIC,Rivers,"67, RUMUOLA RD, GITTELE DREW HOUSE",City/Town: Port Harcourt | LGA: Obia/Akpor | Category: Tier 1 | Service: Optical,0,active
PEARLMINE EYE CARE LIMITED,Rivers,"59 Market Road, Rumuomasi",City/Town: Port Harcourt | LGA: Obia/Akpor | Category: Tier 1 | Service: Optical,0,active
PENNUEL EYE CLINIC,Rivers,278 PH/ABA EXPRESS WAY OPPOSITE SHELL RESIDENTIAL AREA /RUMUOKWURUSI BUS STOP,City/Town: Port Harcourt | LGA: Obia/Akpor | Category: Tier 1 | Service: Optical,0,active
PERFECT SIGHT LIMITED,Rivers,"VICON HOUSE, 80 STADIUM ROAD, PORT HARCOURT",City/Town: Port Harcourt | LGA: Obia/Akpor | Category: Tier 1 | Service: Optical,0,active
PHOTIZO EYE CLINIC,Rivers,"NO 7 OGBUGA STREET, OFF EASTERN BY PASS OGBUNABALI",City/Town: Port Harcourt | LGA: Obia/Akpor | Category: Tier 1 | Service: Optical,0,active
PRISTINE EYE CARE LIMITED,Rivers,PLOT 12 TIMOTHY LANE RUMUOLA,City/Town: Port Harcourt | LGA: Obia/Akpor | Category: Tier 1 | Service: Optical,0,active
POSHEL EYE CLINIC AND OPTICAL SERVICES,Rivers,"269 RUMUAGHOLU ROAD, OFF NEW AIRPORT ROAD, PORT HARCOURT",City/Town: Port Harcourt | LGA: Obia/Akpor | Category: Tier 1 | Service: Optical,0,active
OPTIC CARE EYE CLINIC,Rivers,"PLOT 19 STADIUM ROAD,",City/Town: Port Harcourt | LGA: Obia/Akpor | Category: Tier 1 | Service: Optical,0,active
SPECTRUM EYE CLINIC,Rivers,"OLA ABA ROAD, OBIA PORT HARCOURT",City/Town: Port Harcourt | LGA: Obia/Akpor | Category: Tier 1 | Service: Optical,0,active
THE OPHTHALMIC SPECIALIST LIMITED,Rivers,"9 EVO ROAD, GRA, PHASE 2",City/Town: Port Harcourt | LGA: Obia/Akpor | Category: Tier 1 | Service: Optical,0,active
THE EYE SURGERY AND LASER CENTRE,Rivers,"144 BODO STREET, GRA II, PORT HARCOURT",City/Town: Port Harcourt | LGA: Obia/Akpor | Category: Tier 1 | Service: Optical,0,active
TRUVISION EYE CARE CENTRE,Rivers,"Opposite Skybank, 112 Aba Road, Nkpogu, Port Harcourt",City/Town: Port Harcourt | LGA: Obia/Akpor | Category: Tier 1 | Service: Optical,0,active
VIEW FINDERS EYE CLINIC,Rivers,AMAZING GRACE PLAZA 103 WOJI ROAD PORT HARCOURT,City/Town: Port Harcourt | LGA: Obia/Akpor | Category: Tier 1 | Service: Optical,0,active
VISION FORTE EYE CLINIC,Rivers,53 OKPORO ROAD BY FORMER ECOBANK RUMUODARA PORT HARCOURT RIVERS STATE,City/Town: Port Harcourt | LGA: Obia/Akpor | Category: Tier 1 | Service: Optical,0,active
VONNIE VISION EYECARE,Rivers,CLOSE8 PLOT 2B ELEKAHIA HOUSING ESTATE,City/Town: Port Harcourt | LGA: Obia/Akpor | Category: Tier 1 | Service: Optical,0,active
"Wellspring Vision Center, Elekahia",Rivers,"#4 ELEKAHIA RUMUKALAGBO LINK ROAD, Port Harcourt",City/Town: Port Harcourt | LGA: Obia/Akpor | Category: Tier 1 | Service: Optical,0,active
CYNARD EYE CLINIC,Rivers,"Plot 85/86 FHA, beside Dietams International School, Odili Road, Trans Amadi, Port Harcourt",City/Town: Trans Amadi | LGA: Obia/Akpor | Category: Tier 1 | Service: Optical,0,active
PLATINUM EYE CARE,Rivers,"80A DR PETER ODILI ROAD, TRANS AMADI",City/Town: Trans Amadi | LGA: Port-Harcourt | Category: Tier 1 | Service: Optical,0,active
NOVELTY EYE CARE,Rivers,NO 2 LIFT-UP CLOSE OFF EZE GBAKAGBAKA WOJI PORT HARCOURT,City/Town: Woji | LGA: Obia/Akpor | Category: Tier 1 | Service: Optical,0,active
Prisshama Eye Clinic,Rivers,akpajo junction eleme rivers state,City/Town: Port Harcourt | LGA: Eleme | Category: Tier 1 | Service: Optical,0,active
SIGHTWAY EYE CARE AND OPTICAL SERVICES LTD,Rivers,8 WOJI ESTATE ROAD,City/Town: Woji | LGA: Obia/Akpor | Category: Tier 2 | Service: Optical,0,active
Hopeville Eye Clinic Limited,Rivers,"66, Alcon Road, Woji, Rivers State",City/Town: Woji | LGA: Obio-Akpor | Category: Tier 1 | Service: Optical,0,active
Zoe Eye Place,Rivers,"4 Circular Rd, behind Zenith Bank ATM Gallery by Kilimanjaro, New GRA, Port Harcourt 500101, Rivers",City/Town: PortHarcourt | LGA: PHLGA | Category: Tier 1 | Service: Optical,0,active
Beryl Eye Care,Rivers,"NO. 5 ADC CLOSE, OFF ADA GEORGE ROAD, PORT HARCOURT, RIVERS STATE",City/Town: PortHarcourt | LGA: PHLGA | Category: Tier 1 | Service: Optical,0,active
Eye Masters PortHarcourt,Rivers,"Mina Morrison Plaza,86 Olu Obasanjo Road, Opposite FCMB",City/Town: Port Harcourt | LGA: PHLGA | Category: Tier 1 | Service: Optical,0,active
Strategic Insights,Rivers,"Block G,Plot 6, Flourish Luxury Estate, Army Range checkpoint, Igwurita - Emeka Rd, Port Harcourt, Rivers State.",City/Town: Port Harcourt | LGA: PHLGA | Category: Tier 1 | Service: Optical,0,active
RAMBOD OPTOMETRY PRACTICE,Rivers,"5 AGUDAMA STREET, D/LINE P.O. BOX 8362, PORT HARCOURT",City/Town: Port Harcourt | LGA: PHLGA | Category: Tier 1 | Service: Optical,0,active
C-GREEN EYE CARE,Rivers,"129 NTA Road Mgbuoba, Opposite Bobby Filling Station, Port Harcourt, Rivers State",City/Town: Port Harcourt | LGA: PHLGA | Category: Tier 1 | Service: Optical,0,active
OLIVET EYE CLINIC,Rivers,314 Ikwere Rd by market junction mile 4 PH,City/Town: Port Harcourt | LGA: PHLGA | Category: Tier 1 | Service: Optical,0,active
Vision Experts Clinic Port Harcourt,Rivers,"19 Rumuadaolu Market Rd, Rumuadaolu, Port Harcourt 500272, Rivers",City/Town: Port Harcourt | LGA: PHLGA | Category: Tier 1 | Service: Optical,0,active
VISION WORLD EYE CLINIC,Rivers,"By Market Junction, behind Genesis fast food, off Port Harcourt - Aba Expressway, Rumuola, Port Harcourt 500102, Rivers",City/Town: Port Harcourt | LGA: PHLGA | Category: Tier 1 | Service: Optical,0,active
VISION CARE EYE CLINIC,Rivers,"Plot 131, Kay Kay Plaza, 132 Stadium Rd, near The Liberation Stadium, Rumuomasi, Port Harcourt 500102, Rivers",City/Town: Port Harcourt | LGA: PHLGA | Category: Tier 1 | Service: Optical,0,active
HEPHZIBAH EYE CLINIC,Rivers,"Tombia St, opposite Mandela car wash, GRA PHASE 3, Port Harcourt 500272, Rivers",City/Town: Port Harcourt | LGA: PHLGA | Category: Tier 1 | Service: Optical,0,active
BONA DENTAL CLINIC RIVERS,Rivers,"DR. PETER ODILI ROAD, PORT HARCOURT",City/Town: Port Harcourt | LGA: Port-Harcourt | Category: Tier 3 | Service: Dental,0,active
3J DENTAL CLINIC LTD,Rivers,"PLOT 101 EAST-WEST ROAD RUMUODARA, PORT HARCOURT",City/Town: Port Harcourt | LGA: Obia/Akpor | Category: Tier 1 | Service: Dental,0,active
BEST SMILEZ DENTAL CLINIC,Rivers,"4 NZIMIRO STREET, OLD GRA, PORT HARCOURT",City/Town: Port Harcourt | LGA: Eleme | Category: Tier 1 | Service: Dental,0,active
CIMBAK DENTAL CLINIC,Rivers,"15, EKERE STREET, RUMUOBIAKANI",City/Town: Port Harcourt | LGA: Obia/Akpor | Category: Tier 1 | Service: Dental,0,active
DIVINE CARE DENTAL CLINIC,Rivers,PortHarcourt,City/Town: Port Harcourt | LGA: Obia/Akpor | Category: Tier 1 | Service: Dental,0,active
ESTEEM DENTAL CLINIC,Rivers,"42, ISIOKPO STREET D LINE",City/Town: Port Harcourt | LGA: Obia/Akpor | Category: Tier 1 | Service: Dental,0,active
JOMAS DENTAL CLINIC,Rivers,NO 4 NSIRIM STREET RUMUEME PORT HARCOURT,City/Town: Port Harcourt | LGA: Obia/Akpor | Category: Tier 1 | Service: Dental,0,active
MYRA DENTAL CLINIC (NIG) LTD,Rivers,"CLOSE 2, BLOCK 8B, ELEKAHIA HOUSING ESTATE PORT HARCOURT",City/Town: Port Harcourt | LGA: Obia/Akpor | Category: Tier 1 | Service: Dental,0,active
ROS DENTAL CLINIC,Rivers,"5 AGUDAMA STREET ,D-LINE",City/Town: Port Harcourt | LGA: Port-Harcourt | Category: Tier 1 | Service: Dental,0,active
SMILE EVOLUTION DENTAL CARE CLINIC,Rivers,"NO 4,AMADI AMA LAYOUT, OPPOSITE RAINBOW TOWN,RIVERS STATE",City/Town: Port Harcourt | LGA: Port-Harcourt | Category: Tier 1 | Service: Dental,0,active
TOTAL CARE DENTAL CLINIC,Rivers,"274 EVENT PLACE , 111 AIRPORT ROAD OPP. MOBIL FILLING STATION BY ELIOZU RD RUMUODOMANYA",City/Town: Port Harcourt | LGA: Obia/Akpor | Category: Tier 1 | Service: Dental,0,active
WHYTEVILLE DENTAL CLINIC,Rivers,NO 9 STADIUM ROAD BY NOVOTEL HOTEL PORT HARCOURT,City/Town: Port Harcourt | LGA: Obia/Akpor | Category: Tier 1 | Service: Dental,0,active
ZOOM36 DENTAL CLINIC PORT HARCOURT,Rivers,"1 OPOBO CRESENT, NEW GRA PORT HARCOURT",City/Town: Port Harcourt | LGA: Obia/Akpor | Category: Tier 1 | Service: Dental,0,active
MAYBLOOM DENTAL CLINIC LTD,Rivers,"Plot 1, 18 Road, Agip Rd, Estate, Port Harcourt",City/Town: PortHarcourt | LGA: PHLGA | Category: Tier 1 | Service: Dental,0,active
Myral Dental Clinic,Rivers,"Block 8b, Elekahia Housing Estate, Close 2, PHALGA, Port Harcourt",City/Town: PortHarcourt | LGA: PHLGA | Category: Tier 1 | Service: Dental,0,active
FIRSTGATE DENTAL CLINIC & BRACES CENTER,Rivers,"4A Harley St, OLD GRA, Port Harcourt",City/Town: Port Harcourt | LGA: PHLGA | Category: Tier 1 | Service: Dental,0,active
LASEMED DENTAL CLINIC,Rivers,"35 King Perekunle street, adjacent miyaki spices, G.R.A, Port Harcourt",City/Town: Port Harcourt | LGA: PHLGA | Category: Tier 1 | Service: Dental,0,active
LABELLA DENTAL,Rivers,"by salvation ministries headquarters, 21 b Obagi street gra, Phalga, Port Harcourt 500003, Rivers",City/Town: Port Harcourt | LGA: PHLGA | Category: Tier 1 | Service: Dental,0,active
SMILE 360 STAR DENTAL,Rivers,"Mina Morrison Center, Opposite FCMB, Olu-Obasanjo, Port Harcourt, Rivers State",City/Town: Port Harcourt | LGA: PHLGA | Category: Tier 1 | Service: Dental,0,active
SMILE 7 DENTAL CLINIC,Rivers,"Ngomini Ebara, No 22 Oroazi Rd, Rumuepirikom, Port Harcourt 500272, Rivers",City/Town: Port Harcourt | LGA: PHLGA | Category: Tier 1 | Service: Dental,0,active
CUTESMILE DENTAL CLINIC,Rivers,"29 Rumuola Road Beside Port Harcourt Polytechnic, Port Harcourt 500102",City/Town: Port Harcourt | LGA: PHLGA | Category: Tier 1 | Service: Dental,0,active
SYVANS HOSPITAL IGIRITALI RIVES STATE,Rivers,"LOCATION: MANGO TREE JUNCTION BY LUCKY PLAZA EHIE ROAD, AFTER ROCK FOUNDATION, KELGA, RIVERS STATE, NIGERIA",City/Town: Port Harcourt | LGA: PHLGA | Category: Tier 1 | Service: General,0,active
ST. ANTHONY'S JC CLINIC PORT HARCOURT,Rivers,"44 School Road, Elelenwo, Ozuoba/Ogbogoro 500102, Rivers",City/Town: Port Harcourt | LGA: PHLGA | Category: Tier 1 | Service: General,0,active
DE-MYSTICARE HOSPITAL,Rivers,"5 Road 7, Farm Rd, off Rumunduru, Rumunduru, Port Harcourt",City/Town: Port Harcourt | LGA: PHLGA | Category: Tier 1 | Service: General,0,active
SONOCARE CLINIC PORT HARCOURT,Rivers,"ELIMINIGWE HOUSING ESTATE, House 3 Road 1, Elelenwo, Port Harcourt",City/Town: Port Harcourt | LGA: PHLGA | Category: Tier 1 | Service: General,0,active
EKEOMA MEMORIAL HOSPITAL,Abia,15 SCOTLAND CRESCENT OFF CONSTITUTION ROAD ABA,City/Town: Aba | LGA: AbaSouth | Category: Tier 2 | Service: General,0,active
IHUNNAYA SPECIALIST HOSPITAL,Abia,"DANPET AVENUE OFF 190 ABA OWERRI ROAD, ABA, ABIA STATE",City/Town: Aba | LGA: AbaSouth | Category: Tier 1 | Service: General,0,active
ROSEVINE HOSPITAL,Abia,"1 SHALOM WAY OFF 70 ABA-OWERRI ROAD, ABA, ABIA STATE",City/Town: Aba | LGA: UmuahiaNorth | Category: Tier 1 | Service: General,0,active
SPRINGS CLINIC ABIA,Abia,"18, SCOTLAND CRESCENT",City/Town: Aba | LGA: UmuahiaNorth | Category: Tier 1 | Service: General,0,active
THE NAZARETH CLINICS,Abia,"57 POUND ROAD, ABA",City/Town: Aba | LGA: UmuahiaNorth | Category: Tier 2 | Service: General,0,active
CHUKWUEBUKA HOSPITAL,Abia,"50 School Road, Umuahia Abia",City/Town: Umuahia | LGA: UmuahiaNorth | Category: Tier 1 | Service: General,0,active
Care Foundation Hospital,Abia,"11 Gabriel Nwosu St, Aba 453115, Abia",City/Town: Umuahia | LGA: Umuahia North | Category: Tier 1 | Service: General,0,active
GOJEHS HOSPITAL,Abia,"2 Engr Udo Street, Aba, Amakama 450102, Abia",City/Town: Umuahia | LGA: Umuahia North | Category: TIER 1 | Service: General,0,active
LIVINGWORD MISSION HOSPITAL,Abia,"5-7 Umuocham Road, Abayi,Off Aba-Owerri Rd. Aba",City/Town: Aba | LGA: Aba South | Category: Tier 2 | Service: General,0,active
ROYAL DIAMOND LIFE SPECIALIST HOSPITAL LIMITED,Abia,"9 UMUIMO, ABAYI, ABA",City/Town: Aba | LGA: Aba North | Category: TIER 1 | Service: General,0,active
THE BLESSED HAVEN HOSPITAL LTD,Abia,"50, OMOBA STREET, OGBOR HILL, ABBA",City/Town: Aba | LGA: Aba North | Category: Tier 2 | Service: General,0,active
Romalex Hospital Aba,Abia,"45Umuimo Road, Aba 453115, Abia",City/Town: Aba | LGA: Osisioma Ngwa | Category: Tier 1 | Service: General,0,active
The Blessed Haven Hospital Aba,Abia,"50,Omoba Road, Ogbor Hill, Aba, Abia State",City/Town: Aba | LGA: Osisioma Ngwa | Category: Tier 1 | Service: General,0,active
EXCEL GLOBAL EYE CLINIC,Abia,"22 TENANT ROAD ,ABA",City/Town: Aba | LGA: AbaSouth | Category: Tier 1 | Service: Optical,0,active
PARTARKERS EYE CLINIC,Abia,"19 School Rd, Umu Obasi, Umuahia 440236, Abia",City/Town: Umuahia | LGA: Umuahia | Category: Tier 1 | Service: Optical,0,active
PERFECT SMILE DENTAL CLINIC,Abia,"bus stop, 291 Aba-Owerri Rd, opposite Yellow Avenue, Abayi, Aba 450211, Abia",City/Town: Aba | LGA: Aba | Category: Tier 1 | Service: Dental,0,active
MODIBBO ADAMA UNIVERSITY TEACHING HOSPITAL (FMC YOLA),Adamawa,LAMIDO ZUBAIRU ROAD,City/Town: Adamawa | LGA: YolaNorth | Category: Tier 1 | Service: General,0,active
FREEDOM POLY HOSPITAL AND MATERNITY HOME,Adamawa,JANET EKUDAYO GOVERNMENT HOUSE ROAD ADAMAWA,City/Town: Adamawa | LGA: YolaNorth | Category: Tier 1 | Service: General,0,active
VALLI MEDICAL CLINIC,Adamawa,"No. 22 Malamre, Opposite FCE First Gate, Along Lamido Aliyu Mustapha Way,",City/Town: Adamawa | LGA: YolaNorth | Category: Tier 1 | Service: General,0,active
DAAMA SPECIALIST HOSPITAL,Adamawa,"70 72, Abubakar Atiku Road, Jimeta",City/Town: Jimeta | LGA: YolaNorth | Category: Tier 1 | Service: General,0,active
NEW LIFE HOSPITAL,Adamawa,"2, Lokuwa Ward, Mubi, Mubi North",City/Town: Mubi | LGA: MubiNorth | Category: Tier 1 | Service: General,0,active
BAMAIYI HOSPITAL,Adamawa,"Bole Street, off Atiku Abubakar way, Jimeta Yola",City/Town: Yola | LGA: YolaNorth | Category: Tier 1 | Service: General,0,active
BELL DOME CONSULT HOSPITAL,Adamawa,"ADASOLID ESTATE(aka Nyako quarters) along Numan road, Jimeta-Yola, Adamawa",City/Town: Yola | LGA: YolaNorth | Category: Tier 1 | Service: General,0,active
NEW BOSHANG HOSPITAL,Adamawa,NGURORE ROAD KAREWA EXTENSION,City/Town: Yola | LGA: YolaNorth | Category: Tier 1 | Service: General,0,active
"GENERAL HOSPITAL, NUMAN",Adamawa,"Numan, Adamawa",City/Town: Numan | LGA: Numan | Category: Tier 1 | Service: General,0,active
"LUTHERAN MEDICAL CENTRE, DEMSA",Adamawa,"Km 1, Off Yola Numan Road, Old Demsa",City/Town: Numan | LGA: Numan | Category: Tier 1 | Service: General,0,active
FEDERAL MEDICAL CENTRE YOLA,Adamawa,LAMIDO ZUBAIRU ROAD,City/Town: City/Town | LGA: YolaNorth | Category: Tier 1 | Service: General,0,active
KAUNA IBJ SPECIALIST CLINIC LTD,Adamawa,"No 18 Gyawana Street Off Army Barracks Road, Jimeta, Yola, Adamawa State",City/Town: Jimeta | LGA: YolaNorth | Category: Tier 1 | Service: General,0,active
AGAPE HEALTH LABORATORY,Adamawa,"NO. 234, BLOCK 1, NUMAN ROAD OPPOSITE CUSTOM HOUSE",City/Town: Yola | LGA: Yola | Category: Tier 1 | Service: General,0,active
"COTTAGE HOSPITAL, GIREI",Adamawa,"Sangere Futy Girei Girei, Sangere, Adamawa",City/Town: Yola | LGA: Yola | Category: Tier 2 | Service: General,0,active
PEACE DENTAL CLINIC,Adamawa,"2 Bishop Street, Jimeta",City/Town: Jimeta | LGA: YolaNorth | Category: Tier 1 | Service: Dental,0,active
KWAYA CLINIC AND MATERNITY,Adamawa,"Behind NEPA Office, Badirisa, Dakri Ward Dakri, Girei",City/Town: Yola | LGA: YolaNorth | Category: Tier 2 | Service: General,0,active
COZAR SPECIALIST HOSPITAL,Akwa Ibom,45 AHA NSIT ROAD OFF IDUA ROAD EKET,City/Town: Eket | LGA: Eket | Category: Tier 1 | Service: General,0,active
ROMIVIC SPECIALISTS HOSPITAL,Akwa Ibom,"18 ISONG UDOITO STREET, EKET, AKWA IBOM STATE",City/Town: Eket | LGA: Eket | Category: Tier 1 | Service: General,0,active
SAMARITAN CLINIC AND HOSPITAL,Akwa Ibom,"7 EKONG UKO STREET, EKET",City/Town: Eket | LGA: Eket | Category: Tier 1 | Service: General,0,active
EVERGREEN MEDICAL CENTRE,Akwa Ibom,"4, OTONG RD, OFF MARKET ROAD, IKOT EKPENE",City/Town: Ekpene | LGA: Uyo | Category: Tier 1 | Service: General,0,active
PRISCON CLINICS LTD,Akwa Ibom,"37 STREAM ROAD, ORON ROAD, ORON",City/Town: Oron | LGA: Oron | Category: Tier 1 | Service: General,0,active
ENOOBONG MEMORIAL MEDICAL SERVICES,Akwa Ibom,#13 IBOM POWER COMPANY (IPC) ROAD,City/Town: Uyo | LGA: Uyo | Category: Tier 1 | Service: General,0,active
ENWONGOABASI MEDICAL CENTRE,Akwa Ibom,"NO 40 ROBERT STREET, MBIABONG ETOI",City/Town: Uyo | LGA: Uyo | Category: Tier 3 | Service: General,0,active
GOOD HEALTH SPECIALIST CLINIC,Akwa Ibom,NO 30 AKPA UBE LANE,City/Town: Uyo | LGA: Uyo | Category: Tier 1 | Service: General,0,active
JECONIAH SPECIALIST HOSPITAL,Akwa Ibom,"OFF 308 ORON ROAD, OSSONGOMA, UYO",City/Town: Uyo | LGA: Uyo | Category: Tier 1 | Service: General,0,active
MEDIQUE PLUS,Akwa Ibom,"10B EWET HOUSING EXTENSION,BESIDE PIKKMASTER HOTEL,UYO",City/Town: Uyo | LGA: Uyo | Category: Tier 1 | Service: General,0,active
MFONABASI MEDICAL CENTER,Akwa Ibom,"10, GIBBS STREET, UYO, AKWA IBOM STATE",City/Town: Uyo | LGA: Uyo | Category: Tier 1 | Service: General,0,active
MOUNT OLIVE HOSPITAL,Akwa Ibom,"8, EBONG ESSIEN STREET, OFF IKOT EKPENE ROAD, UYO.",City/Town: Uyo | LGA: Uyo | Category: Tier 1 | Service: General,0,active
OMEGA FORTUNE DIAGNOSTIC AND CLINIC,Akwa Ibom,"NO 2 UDOSEN UKO STREET, OFF NWANIBA ROAD, OPPOSITE POLARIS",City/Town: Uyo | LGA: Uyo | Category: Tier 1 | Service: General,0,active
PETALICE MEDICAL CENTRE,Akwa Ibom,"5 MARICKSON STREET,OFF ERNEST BASSEY STREET",City/Town: Uyo | LGA: Uyo | Category: Tier 1 | Service: General,0,active
SAN DOMINIQUE HOSPITAL AND EYE CENTER,Akwa Ibom,"PLOT 1, M LINE, EWET HOUSING ESTATE",City/Town: Uyo | LGA: Uyo | Category: Tier 1 | Service: General,0,active
ST. ATHANASIUS HOSPITAL LIMITED,Akwa Ibom,"1, UFEH STREET, FEDERAL HOUSING ESTATE, ABAK ROAD",City/Town: Uyo | LGA: Uyo | Category: Tier 1 | Service: General,0,active
ZITADEL MEDICALS AND DIAGNOSTICS,Akwa Ibom,NO 60 OSONGAMA ESTATE ROAD UYO,City/Town: Uyo | LGA: Uyo | Category: Tier 5 | Service: General,0,active
DOMINGO SPECIALIST HOSPITAL,Akwa Ibom,"PLOT 9, UNIT E, BEN UDOH STR, EWET HOUSING ESTATE",City/Town: Uyo | LGA: Uyo | Category: Tier 1 | Service: General,0,active
ZOE CONSULTANT HOSPITAL,Akwa Ibom,33 ENWE STREET UYO,City/Town: Uyo | LGA: Uyo | Category: Tier 1 | Service: General,0,active
NDUYE MEDICAL CENTER,Akwa Ibom,29 Ekpene Ukpa Street Eket,City/Town: Eket | LGA: Eket | Category: Tier 1 | Service: General,0,active
Mendith Dental Surgery Eket,Akwa Ibom,"29B Afaha Eket Road, Eket 524101, Akwa Ibom",City/Town: Eket | LGA: Eket | Category: Tier 1 | Service: General,0,active
JECONIAH SPECIALIST HOSPITAL UYO,Akwa Ibom,7 Apostolic church road Off Udo Udoma avenue Uyo,City/Town: Uyo | LGA: Uyo | Category: Tier 1 | Service: General,0,active
ALMA CLINIC AND SURGERY,Akwa Ibom,19 Ikot Udoro ikot ekpene road uyo,City/Town: Ikot Udoro | LGA: Uyo | Category: Tier 1 | Service: General,0,active
TIMEKA MEDICAL SERVICES,Akwa Ibom,"97 Itu road , Ikot Ekang Itam. Itu LGa",City/Town: Ikot Ekang Itam | LGA: Uyo | Category: Tier 1 | Service: General,0,active
EVERGREEN CHRISTIAN HEALTH MEDICAL CENTER,Akwa Ibom,"4, Otong Road,Ikot-Ekpene,Akwa Ibom",City/Town: Ikot-Ekpene | LGA: Uyo | Category: Tier 1 | Service: General,0,active
NEON HEALTH SERVICES,Akwa Ibom,"132 G Lane, Ewet Housing Estate, Uyo 520101, Akwa Ibom",City/Town: Uyo | LGA: Uyo | Category: Tier 1 | Service: General,0,active
MITCH-DON SPECIALIST HOSPITAL,Akwa Ibom,"Old Ring Rd, Afaha Ube Rd, Uyo, 520108, Akwa Ibom",City/Town: Uyo | LGA: Uyo | Category: Tier 1 | Service: General,0,active
NEDEKE CHILDREN HOSPITAL,Akwa Ibom,34 UDO EKPO MKPO STREET OFF NWANIBA ROAD UYO,City/Town: Uyo | LGA: Uyo | Category: Tier 1 | Service: Paediatrics,0,active
